Claim_ID,Customer_Age,Claim_Amount,Claim_History,Policy_Type,Incident_Severity,Claim_Frequency,Fraud_Label,Claim_Description,Gender,Marital Status,Occupation,Income Level,Education Level,Location,Behavioral Data,Purchase History,Policy Start Date,Policy Renewal Date,Interactions with Customer Service,Insurance Products Owned,Coverage Amount,Premium Amount,Deductible,Policy Type,Customer Preferences,Preferred Communication Channel,Driving Record,Life Events
C100134,27.0,12185.0,4.0,2,0,2.0,0.0,Result third trade. Loss instead others follow audience voice. Friend people huge customer. Accident report and documentation verified.,0,0,4,108400,0,59644,3,1/6/2023,8/27/2021,12/15/2024,0,3,987601,4400,568,1,0,0,1,3
C100135,54.0,28045.0,0.0,2,0,7.0,0.0,Think most nature when condition marriage phone. Last know travel important whose. Accident report and documentation verified.,0,1,3,80974,2,13787,0,6/28/2022,1/18/2023,11/11/2024,3,2,669105,3396,1729,0,3,3,3,3
C100136,54.0,45769.0,2.0,1,1,5.0,0.0,Reality attorney traditional present each improve president. Accident report and documentation verified.,0,1,0,135603,0,64501,2,10/18/2023,8/19/2019,10/23/2024,4,0,138202,4338,1506,3,2,3,1,1
C100137,52.0,48118.0,2.0,1,1,6.0,0.0,Church economy instead agency whole not. According item owner agency Mrs law environment travel. Accident report and documentation verified.,0,1,1,40593,2,88528,4,2/22/2022,4/28/2022,8/17/2024,4,3,724576,3702,456,3,0,4,1,2
C100138,78.0,20167.0,2.0,0,0,6.0,0.0,Pressure for would someone. Style character politics. Next along media mean. Accident report and documentation verified.,1,2,7,132319,0,37855,1,3/27/2018,2/16/2019,8/10/2024,0,4,768097,3474,912,0,0,3,3,2
C100139,24.0,37412.0,4.0,1,0,9.0,0.0,My language positive visit wall. Threat property fear rock how effect. Accident report and documentation verified.,1,0,4,32799,3,72956,4,6/24/2023,2/17/2021,6/14/2023,3,2,201341,3138,1433,1,0,1,4,3
C100140,61.0,22625.0,1.0,0,1,2.0,0.0,Condition prepare reveal analysis specific boy voice risk. Hold tax note nation. Consider attorney according few himself within. Accident report and documentation verified.,1,1,8,66133,4,16685,2,1/18/2023,6/3/2018,10/22/2024,4,1,147191,3746,1385,2,4,1,1,0
C100141,58.0,40188.0,3.0,1,1,6.0,0.0,Management with skill health interest rate. Water huge happy since owner require or like. Accident report and documentation verified.,0,0,3,114458,3,40274,1,1/12/2019,3/16/2018,6/28/2024,1,2,511902,4227,1523,1,4,1,3,4
C100142,77.0,28076.0,0.0,1,0,9.0,0.0,"Address both voice hotel again. Board establish skill quite could future.
Any city try pressure soldier wait garden. Accident report and documentation verified.",0,3,6,37106,3,14177,3,11/25/2019,10/9/2018,8/28/2023,4,2,613633,3503,476,1,3,4,3,3
C100143,60.0,45605.0,3.0,1,2,4.0,0.0,Interview wear loss order five drug. Around economy usually until focus. Accident report and documentation verified.,1,4,5,36761,3,92044,2,8/10/2018,4/14/2023,3/28/2023,0,2,687190,2366,1952,0,4,3,0,1
C100144,47.0,20029.0,1.0,2,0,6.0,0.0,Rich realize success poor miss party. Accident report and documentation verified.,1,0,1,143758,3,20701,1,7/13/2021,12/15/2020,5/20/2023,0,1,99701,2216,824,2,2,1,3,2
C100145,26.0,23973.0,1.0,0,1,7.0,0.0,Happen road magazine at service different light. Great leg civil successful exactly. State part fire oil long lot commercial. Accident report and documentation verified.,1,4,6,70482,0,87171,0,1/12/2023,1/2/2018,1/12/2024,0,1,279298,2658,1237,2,3,2,3,4
C100146,28.0,40121.0,4.0,0,1,1.0,0.0,Rule parent step conference break present generation close. So trouble specific skin return. Accident report and documentation verified.,0,1,8,72314,4,15923,3,5/28/2023,4/5/2022,3/25/2024,4,1,581779,635,1380,3,1,3,2,0
C100147,27.0,32433.0,2.0,2,2,5.0,1.0,Research arm every list entire. Doctor I pattern job. Scene Mrs relate along moment hear minute. Accident looks suspicious and documents seem tampered.,0,2,2,143911,3,81975,3,5/24/2020,9/10/2020,7/5/2023,4,1,622744,4126,556,1,1,1,2,4
C100148,31.0,44309.0,2.0,2,0,4.0,1.0,"Become to career next economy available during probably. Future among television evidence. Myself administration decision.
Record matter between. Accident looks suspicious and documents seem tampered.",1,4,5,145422,3,35300,2,7/22/2023,4/18/2023,12/25/2024,3,2,813387,3572,816,2,3,0,1,4
C100149,53.0,2932.0,1.0,2,1,2.0,1.0,All sister because activity food. Maintain message any specific long kind number. Call color year order offer. Accident looks suspicious and documents seem tampered.,1,1,1,144559,1,88941,0,7/9/2018,9/16/2020,7/2/2023,4,0,949161,4628,903,2,4,0,1,3
C100150,52.0,45254.0,4.0,0,0,2.0,0.0,Oil argue though family choose. Let management but pressure. Despite picture reflect appear. Accident report and documentation verified.,0,1,4,88143,0,38341,0,3/2/2019,10/22/2022,7/8/2024,3,3,186863,1316,1451,1,1,1,2,1
C100151,67.0,2757.0,4.0,1,1,2.0,0.0,Practice recent weight third. Less early door home first here prepare world. Accident report and documentation verified.,1,0,7,33823,0,62454,3,6/17/2019,8/24/2023,11/9/2024,3,1,258500,4644,1325,2,4,2,1,1
C100152,74.0,31722.0,0.0,2,2,7.0,1.0,Machine movement role arrive leave air. Newspaper behind education enough. Accident looks suspicious and documents seem tampered.,1,0,8,76343,4,29790,3,2/3/2019,2/26/2020,8/5/2024,3,1,725860,4267,1327,0,0,1,2,3
C100153,42.0,38853.0,2.0,2,0,4.0,0.0,"War both large the nearly.
Treatment expert front nearly. Enjoy couple wear whose join fish. Accident report and documentation verified.",0,1,8,101557,4,38392,0,10/21/2018,8/22/2021,3/21/2023,1,2,285640,4668,804,0,4,1,3,1
C100154,43.0,39405.0,1.0,2,0,6.0,0.0,"Open brother certain PM film role. Class common crime movement level. Pattern shake report nature.
Today support wide argue. Man chair whole benefit. Accident report and documentation verified.",1,0,8,25988,2,87040,3,8/25/2018,6/17/2019,4/2/2024,1,0,203365,3575,1400,3,4,0,2,1
C100155,56.0,2116.0,3.0,1,2,7.0,1.0,Least necessary fish maybe though class provide. Always lot dream. Accident looks suspicious and documents seem tampered.,0,0,4,72368,3,22196,3,5/3/2020,1/21/2018,1/1/2024,3,2,303768,4367,185,1,0,3,2,3
C100156,54.0,44527.0,2.0,1,1,9.0,0.0,However not dog bad response. Rather law own back plant close. Different get car something about. Accident report and documentation verified.,0,1,4,117187,0,71728,0,10/17/2022,7/7/2018,4/24/2023,4,1,738680,3172,991,0,0,2,2,3
C100157,63.0,12691.0,0.0,2,1,2.0,0.0,Finish here cut expert country inside several. Two sit side force together. Ago south cold write hot standard subject. Accident report and documentation verified.,1,1,3,69328,3,43182,1,10/3/2023,12/24/2022,6/16/2023,3,0,187922,3864,401,2,0,3,4,4
C100158,59.0,1492.0,4.0,1,0,9.0,0.0,Feeling fish network senior such country. Agree up yet. Result successful computer. Accident report and documentation verified.,1,1,5,116189,1,14328,1,1/7/2022,11/2/2020,9/15/2024,4,2,690744,4528,1242,2,3,4,3,1
C100159,41.0,28882.0,1.0,2,2,5.0,0.0,Left say build. Medical quality collection service hospital. Resource main car tree. East interview method save. Accident report and documentation verified.,0,2,5,145614,3,12730,0,3/21/2021,2/27/2019,8/2/2024,4,3,377619,3524,444,1,3,1,0,3
C100160,46.0,9811.0,2.0,1,0,6.0,0.0,"Area care issue cover. Late exactly top moment. Nice this purpose new try technology.
Area want relate true hair make talk. Sometimes leader south. Accident report and documentation verified.",1,4,3,81854,3,88646,3,1/25/2022,7/4/2023,12/23/2023,2,0,849413,2102,195,0,0,0,4,0
C100161,54.0,28808.0,3.0,0,0,6.0,0.0,Tax on fire important. Clear such star deep. Society memory shake tell religious. Accident report and documentation verified.,1,4,4,144340,4,72734,0,11/19/2023,7/21/2023,11/26/2024,2,1,799607,1681,141,0,1,1,2,3
C100162,20.0,25272.0,0.0,0,1,3.0,0.0,Several maintain son member little. Southern day more behind style exist care smile. Accident report and documentation verified.,1,4,6,87337,3,60876,4,1/21/2018,10/15/2023,12/22/2023,2,2,870247,3063,992,3,3,3,2,3
C100163,54.0,29399.0,0.0,1,1,7.0,0.0,Herself green like too lose. Family city successful sign federal surface world. Organization control admit conference staff beat. Accident report and documentation verified.,0,4,4,68999,4,15205,3,2/25/2018,4/16/2020,4/14/2024,2,3,566304,2237,184,2,3,3,4,0
C100164,56.0,7474.0,2.0,0,1,7.0,0.0,Southern exactly nearly. Old job need whatever anyone. Science senior concern activity. Industry card book because simple compare artist series. Accident report and documentation verified.,1,0,1,119693,0,27044,3,10/21/2019,7/22/2018,2/20/2023,4,0,221392,3189,621,2,0,2,2,2
C100165,66.0,27956.0,3.0,0,1,8.0,0.0,Study point away save. Sign determine land senior term us somebody. Accident report and documentation verified.,0,4,6,35133,0,36860,2,11/6/2020,5/4/2022,2/24/2023,2,2,388838,3183,1559,1,2,3,1,2
C100166,33.0,48153.0,0.0,0,1,5.0,0.0,Card might grow cost stop. School work official near charge plan. Attention mission race. Accident report and documentation verified.,0,2,0,146937,1,84966,1,4/25/2022,6/1/2018,6/9/2024,4,1,217513,3572,1231,2,1,0,4,3
C100167,22.0,43506.0,1.0,2,2,2.0,0.0,"Figure accept may concern statement. Simple realize method goal deal write.
Explain record up.
Drive thank city history I leader. Accident report and documentation verified.",0,2,5,49349,3,44217,2,1/16/2019,10/8/2022,6/27/2023,3,4,166377,4697,1739,2,0,0,1,1
C100168,20.0,14979.0,0.0,1,0,3.0,0.0,Life military wrong so many less each possible. Throughout most term. Accident report and documentation verified.,1,3,7,70348,3,26847,1,10/8/2023,1/27/2022,1/24/2023,2,4,233750,3678,1554,2,3,1,2,3
C100169,24.0,45523.0,3.0,1,2,9.0,0.0,"There care ask behavior. Me cultural begin type change ball.
Treatment thank seven entire management bad. Until common trip paper may room. Accident report and documentation verified.",1,1,0,128745,3,22476,3,8/6/2022,4/6/2019,7/5/2023,2,1,594296,4436,953,1,0,2,3,1
C100170,45.0,43565.0,4.0,1,0,6.0,0.0,Whose difference pass trial fund. We have show until impact suffer result certainly. Today garden method price mission within quite. Accident report and documentation verified.,1,2,2,127517,0,31002,4,6/5/2019,5/5/2023,12/3/2023,3,1,673827,2938,207,2,0,4,1,2
C100171,74.0,29328.0,4.0,0,1,8.0,0.0,Stop pull decade fall group. Experience treat order source. Accident report and documentation verified.,0,2,7,118038,2,37892,1,12/21/2020,7/8/2023,7/2/2024,3,2,515202,1792,1578,1,0,1,1,2
C100172,33.0,48375.0,2.0,2,2,8.0,0.0,Bit plant with meeting throughout. Question middle decision. Accident report and documentation verified.,1,4,4,44219,0,83675,2,3/17/2020,9/7/2018,3/20/2024,1,1,218100,4889,647,1,0,2,1,1
C100173,58.0,13867.0,3.0,1,0,5.0,0.0,Follow after live put want. Site idea television report cup mind avoid. National western situation anyone risk. Might worry anyone within red. Accident report and documentation verified.,1,2,3,132161,4,35842,0,7/2/2023,6/6/2018,8/20/2024,3,4,558309,2840,267,1,4,4,3,2
C100174,46.0,26851.0,0.0,0,1,1.0,0.0,Follow score behind spring would. Strong risk second. Join factor kid between act fine do cold. Everybody imagine himself majority store. Accident report and documentation verified.,1,0,2,55137,1,19886,2,4/3/2018,1/7/2021,10/17/2024,1,1,750440,3959,1102,0,0,1,0,4
C100175,28.0,32279.0,0.0,2,1,6.0,1.0,Dream push degree which oil eight professional. Film camera which office do write. Sometimes always seven family after season nature third. Accident looks suspicious and documents seem tampered.,1,4,7,86965,1,74032,4,7/12/2019,6/23/2018,2/5/2024,4,0,61748,4337,1670,2,2,3,0,3
C100176,34.0,31527.0,4.0,2,2,7.0,1.0,Bed half offer see team. Rise gun money through radio end election individual. Accident looks suspicious and documents seem tampered.,0,1,0,37298,3,72006,2,6/17/2018,8/4/2021,8/16/2024,4,4,480381,4460,1956,1,4,3,4,2
C100177,34.0,8866.0,4.0,1,2,9.0,0.0,Theory great what. These pretty firm meeting thought mission. Their character imagine threat high make indeed must. Red speech term daughter he each. Accident report and documentation verified.,0,3,3,108425,2,19889,1,9/2/2022,6/25/2020,9/23/2024,4,2,540761,749,372,1,2,2,3,4
C100178,45.0,16449.0,1.0,1,2,2.0,0.0,That sound other apply ok take. Theory even image choice need. Accident report and documentation verified.,1,1,5,57050,1,89636,4,6/12/2019,3/5/2023,8/7/2024,4,2,423471,3630,1546,2,4,1,3,2
C100179,61.0,11685.0,4.0,0,1,2.0,0.0,Charge style camera born whether determine list. Word above develop must note executive. Force artist know choose. Accident report and documentation verified.,0,0,1,141876,4,75528,4,6/2/2019,4/13/2018,10/17/2023,2,2,220342,3616,1072,0,0,2,2,2
C100180,79.0,24544.0,1.0,1,0,1.0,0.0,"Fill reach produce several despite pass. Space occur own term unit.
Republican mission economy nearly pretty rest think when. Glass friend agency. Accident report and documentation verified.",1,3,7,86918,2,48433,4,7/11/2023,6/1/2018,11/11/2023,2,2,603777,1399,998,3,0,4,0,4
C100181,32.0,6451.0,0.0,0,0,5.0,0.0,Seven church tough establish seat. Institution account meeting owner. Style different huge hour beyond. Accident report and documentation verified.,0,0,1,41852,2,22043,4,10/9/2022,8/6/2022,9/15/2024,0,1,306805,4833,1799,1,2,4,1,2
C100182,70.0,22642.0,1.0,2,2,2.0,0.0,Forward window lead class health. Course central view either others. Office remain perhaps exist might agreement leg. Accident report and documentation verified.,1,3,4,33250,3,73031,3,11/16/2018,8/1/2022,4/15/2024,3,1,849271,2717,1923,3,0,1,3,4
C100183,51.0,42316.0,1.0,2,0,3.0,0.0,"Coach among though about yet rule understand. Exist stuff might.
Upon myself care action. Rich begin edge force factor. At air rock apply could. Accident report and documentation verified.",1,1,4,120418,3,95650,4,1/16/2020,7/19/2019,7/19/2023,0,0,812338,4573,1406,3,0,3,3,2
C100184,58.0,40954.0,2.0,2,1,2.0,0.0,Fill will despite impact identify mind deal blood. Various service prepare. History money southern impact. Accident report and documentation verified.,0,0,0,125717,1,64034,4,1/12/2021,12/28/2020,9/22/2023,2,1,322405,3640,158,1,0,1,2,1
C100185,68.0,39870.0,4.0,2,0,4.0,0.0,New south staff vote professional scientist guess car. Test it whole. Accident report and documentation verified.,0,0,7,92807,1,51882,3,12/27/2020,5/9/2023,8/7/2024,0,1,557448,2778,636,2,0,3,4,3
C100186,71.0,32030.0,1.0,1,1,3.0,0.0,Develop enter animal method space simply identify. Purpose hold interest charge left rise. Other plant shake guy position. Accident report and documentation verified.,0,4,7,95543,3,94845,1,12/9/2019,6/10/2023,1/2/2023,1,0,404771,1643,363,0,2,0,1,3
C100187,51.0,31873.0,0.0,1,2,9.0,0.0,Second rich social certainly. Run bring technology wait than. Around nice time toward party decision. Single man nation final all door. Accident report and documentation verified.,0,1,8,129889,2,28104,2,12/25/2018,10/1/2023,1/8/2024,0,2,601396,2672,593,0,2,0,1,4
C100188,23.0,1619.0,3.0,0,0,2.0,0.0,Partner article list able dinner central part. Able pick already put. Cause professor allow simple national writer of forward. Accident report and documentation verified.,0,4,3,117281,4,32768,2,12/25/2019,6/8/2019,2/20/2024,3,0,283200,2288,1980,1,3,3,2,1
C100189,49.0,34650.0,1.0,0,1,7.0,1.0,Probably able wife it community line. Personal word happen necessary sport expert or. Accident looks suspicious and documents seem tampered.,1,0,2,66359,2,97267,1,2/4/2019,10/11/2019,6/12/2023,0,2,160208,1861,1652,0,2,2,0,2
C100190,56.0,26372.0,4.0,0,2,3.0,0.0,"Two allow blood which million lose material. Should building back theory.
Beautiful right hear. Final put west whole large evening. Accident report and documentation verified.",1,2,4,57451,3,71045,2,11/24/2021,10/26/2018,9/9/2024,2,0,565867,4424,872,0,3,3,1,2
C100191,42.0,4642.0,2.0,0,2,8.0,0.0,"Down sister yes feel meet whatever. Forward soon throw join take.
Both home including building. Accident report and documentation verified.",1,0,1,106090,0,69935,2,6/23/2023,2/21/2023,7/2/2024,3,1,938999,2364,1356,1,0,3,4,3
C100192,58.0,29001.0,0.0,0,2,4.0,1.0,"Others mean free single star garden. She upon look address.
Agree health loss. Relationship team any grow. Accident looks suspicious and documents seem tampered.",1,3,6,94921,0,45309,4,8/17/2020,7/25/2021,8/1/2023,1,4,763467,2697,1468,2,4,0,1,3
C100193,64.0,35064.0,2.0,2,2,4.0,1.0,Whether spend street show. Including throw clearly such easy magazine. Accident looks suspicious and documents seem tampered.,0,3,4,98388,3,74504,2,10/18/2022,11/8/2018,7/8/2023,0,0,338117,1541,348,2,2,3,3,2
C100194,34.0,30290.0,3.0,2,0,9.0,0.0,Boy draw simply material than simple. Raise military must who everything production president. Phone everything effect must. Accident report and documentation verified.,0,0,2,137030,0,20687,4,6/9/2020,9/19/2018,5/28/2024,0,1,570992,2372,1758,1,1,2,2,4
C100195,62.0,15122.0,1.0,2,1,3.0,0.0,Money glass smile early. Model media prove. Off business red western skin senior also. Accident report and documentation verified.,0,2,7,145961,3,44025,3,10/26/2020,9/2/2018,3/5/2024,4,0,531516,4299,1576,0,4,1,0,0
C100196,48.0,25820.0,1.0,0,0,7.0,0.0,National which situation baby. Option election full reach offer relationship challenge. Statement other in risk clearly final station. Accident report and documentation verified.,1,3,3,69067,2,75820,0,10/25/2022,12/18/2018,2/5/2024,3,2,369648,1816,1028,3,2,3,2,1
